Time,Value,is_anomaly
2024-04-21 15:29:34,0.170241817697374,1
2024-04-21 15:29:39,0.170241817697374,1
2024-04-21 15:29:44,0.0905087025,-1
2024-04-21 15:29:49,0.1056096542926045,1
2024-04-21 15:29:54,0.1679104430038266,1
2024-04-21 15:29:59,0.1679104430038266,1
2024-04-21 15:30:04,0.1299140481835444,1
2024-04-21 15:30:09,0.1743498872393668,1
2024-04-21 15:30:15,0.1743498872393668,1
2024-04-21 15:30:20,0.1323736989707623,1
2024-04-21 15:30:25,0.1591270915577083,1
2024-04-21 15:30:30,0.1265179723202449,1
2024-04-21 15:30:35,0.1132308601751763,1
2024-04-21 15:30:40,0.1606583218064569,1
2024-04-21 15:30:45,0.1528373872299867,1
2024-04-21 15:30:50,0.1166607776726488,1
2024-04-21 15:30:55,0.154018322437553,1
2024-04-21 15:31:00,0.1601691651039915,1
2024-04-21 15:31:05,0.1229505227344727,1
2024-04-21 15:31:10,0.1563452889686768,1
2024-04-21 15:31:15,0.152341222497474,1
2024-04-21 15:31:20,0.1174163624848343,1
2024-04-21 15:31:25,0.1506663313308004,1
2024-04-21 15:31:30,0.1479500085855612,1
2024-04-21 15:31:35,0.1184185704135141,1
2024-04-21 15:31:40,0.1502594131142659,1
2024-04-21 15:31:45,0.151204190322374,1
2024-04-21 15:31:50,0.1200032056493521,1
2024-04-21 15:31:55,0.151238704294767,1
2024-04-21 15:32:00,0.1532354499885034,1
2024-04-21 15:32:05,0.1225851675855946,1
2024-04-21 15:32:10,0.1502807789634141,1
2024-04-21 15:32:15,0.1477974627116366,1
2024-04-21 15:32:20,0.1156958538106691,1
2024-04-21 15:32:25,0.1519519140860238,1
2024-04-21 15:32:30,0.1522880469962526,1
2024-04-21 15:32:35,0.1209827008020562,1
2024-04-21 15:32:40,0.1527154128210525,1
2024-04-21 15:32:45,0.1275619117009849,1
2024-04-21 15:32:50,0.1181527777886118,1
2024-04-21 15:32:55,0.1549185929923494,1
2024-04-21 15:33:00,0.1047209373499995,1
2024-04-21 15:33:05,0.113034416760484,1
2024-04-21 15:33:10,0.1501184589438075,1
2024-04-21 15:33:15,0.1177258144737688,1
2024-04-21 15:33:20,0.1043893502997224,1
2024-04-21 15:33:25,0.1452617039988677,1
2024-04-21 15:33:30,0.1121858001909344,1
2024-04-21 15:33:35,0.1003090272571052,-1
2024-04-21 15:33:40,0.1352764581928466,1
2024-04-21 15:33:45,0.1319913223580054,1
2024-04-21 15:33:50,0.1319913223580054,1
2024-04-21 15:33:55,0.1319913223580054,1
2024-04-21 15:34:00,0.1275638022285233,1
2024-04-21 15:34:05,0.0923200497361528,-1
2024-04-21 15:34:10,0.1183588996865204,1
2024-04-21 15:34:15,0.0568744869999989,-1
2024-04-21 15:34:20,0.0698977417332516,-1
2024-04-21 15:34:25,0.1184223166704549,1
2024-04-21 15:34:30,0.1184223166704549,1
2024-04-21 15:34:35,0.0881693621717094,-1
2024-04-21 15:34:40,0.1311697608178088,1
2024-04-21 15:34:45,0.1072760958035047,1
2024-04-21 15:34:50,0.0963365377512995,-1
2024-04-21 15:34:55,0.1306344889512349,1
2024-04-21 15:35:00,0.1306344889512349,1
2024-04-21 15:35:05,0.106825264719131,1
2024-04-21 15:35:10,0.1290022280768906,1
2024-04-21 15:35:15,0.1278577521646031,1
2024-04-21 15:35:20,0.0978426121033285,-1
2024-04-21 15:35:25,0.1288911630410679,1
2024-04-21 15:35:30,0.1281620471641199,1
2024-04-21 15:35:35,0.1018482428472066,1
2024-04-21 15:35:40,0.1297854674001134,1
2024-04-21 15:35:45,0.10358574719909,1
2024-04-21 15:35:50,0.095047212803929,-1
2024-04-21 15:35:55,0.1307490513164051,1
2024-04-21 15:36:00,0.1307148718459047,1
2024-04-21 15:36:05,0.1027593179204605,1
2024-04-21 15:36:10,0.13216721999224,1
2024-04-21 15:36:15,0.13216721999224,1
2024-04-21 15:36:20,0.1315335410574955,1
2024-04-21 15:36:25,0.1318744644612405,1
2024-04-21 15:36:30,0.133592314264466,1
2024-04-21 15:36:35,0.133592314264466,1
2024-04-21 15:36:40,0.131237893337492,1
2024-04-21 15:36:45,0.1295417866774693,1
2024-04-21 15:36:50,0.1295417866774693,1
2024-04-21 15:36:55,0.1295417866774693,1
2024-04-21 15:37:00,0.0963823278327041,-1
2024-04-21 15:37:05,0.0823827599464418,-1
2024-04-21 15:37:10,0.1097072219401415,1
2024-04-21 15:37:15,0.0987445492610316,-1
2024-04-21 15:37:20,0.0911483420941396,-1
2024-04-21 15:37:25,0.1324369747134551,1
2024-04-21 15:37:30,0.1324369747134551,1
2024-04-21 15:37:35,0.1324369747134551,1
2024-04-21 15:37:40,0.1300789186336453,1
2024-04-21 15:37:45,0.1300789186336453,1
2024-04-21 15:37:50,0.1300789186336453,1
2024-04-21 15:37:55,0.0737435350666677,-1
